,condition,created_at,id,max_quantity,merchant_return_insurance,min_quantity,name,price,rush_delivery,sku_id,state,stock,weight,category_url,rating_average_rate,rating_user_count,sla_type,sla_value,stats_interest_count,stats_sold_count,stats_view_count,stats_waiting_payment_count,store_address_city,store_address_province,store_brand_seller,store_delivery_time,store_id,store_description,store_level_name,store_name,store_premium_level,store_premium_top_seller,store_rejection_recent_transactions,store_rejection_rejected,store_reviews_negative,store_reviews_positive,store_sla_type,store_sla_value,store_subscriber_amount,store_url,warranty_cheapest,deal_applied_date,deal_discount_price,deal_expired_date,deal_original_price,deal_percentage,url,timestamp
0,Baru,2021-11-18 15:33:56,4gt5qip,2147483647,False,1,Neo Coffee 3in1 Renceng 10sachet,6950,False,9806495644,available,2778,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,210,,0,3,6199,0,13.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qip-jual-neo-coffee-3in1-renceng-10sachet,2022-06-19
1,Baru,2022-01-24 10:02:58,4h0iapm,2147483647,False,1,Aceh Gayo Arabica 200 Gram - Kopi BUBUK BIJI Arabika - Premium Coffee,57500,False,9825356137,available,3857,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,209,,0,4,5827,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,57500,2022-12-31 16:59:59,64000,10,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0iapm-jual-aceh-gayo-arabica-200-gram-kopi-bubuk-biji-arabika-premium-coffee,2022-06-19
2,Baru,2022-01-18 01:40:15,4gzus61,2147483647,False,1,Kapal Api - Special Mix,11200,False,9823139554,available,50,350,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,200,,0,1,5059,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,364499756,,Recommended Seller,Toko Ali Jaya,platinum,False,11,0,12,25968,normal,2,5,https://www.bukalapak.com/u/antono_gautama386,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gzus61-jual-kapal-api-special-mix,2022-06-19
3,Baru,2022-04-19 04:18:48,4h7am6d,2147483647,False,1,Kopi Pelion Kopi Pede - Kopi Totalitas Energy Bapak BPOM,390000,False,9844959772,available,50,430,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,1,,0,0,3788,0,0.0,Jakarta Pusat,DKI Jakarta,False,1-2 hari,15866389,"Kami menyediakan kebutuhan pasutri ya guys. all di etalase ready, beli banyak lebih murah. cocok untuk resseler. bisa dijual lagi. pengiriman packing aman, privasi juga terjaga",Juragan,Laka Laka Shop,platinum,True,100,0,1,2861,normal,2,300,https://www.bukalapak.com/u/juragan_fasshion_2,False,2022-06-16 17:00:00,390000,2022-11-30 16:59:59,500000,22,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h7am6d-jual-kopi-pelion-kopi-pede-kopi-totalitas-energy-bapak-bpom,2022-06-19
4,Baru,2021-11-18 15:34:21,4gt5qtj,2147483647,False,1,Torabika Cappuccino RENCENG,17900,False,9806496277,available,1977,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,31,,0,1,2925,0,0.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qtj-jual-torabika-cappuccino-renceng,2022-06-19
5,Baru,2021-11-18 15:34:23,4gt5qud,2147483647,False,1,GOOD DAY 3in1 INSTANT COFFEE RENCENG,11400,False,9806496319,available,470,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,204,,0,1,2691,0,2.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qud-jual-good-day-3in1-instant-coffee-renceng,2022-06-19
6,Baru,2021-10-27 07:52:05,4gpfozv,2147483647,False,1,Kopi Bubuk Robusta Lampung 1 KG Brazica Gold Quality,82000,False,9797077789,available,2900,1100,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,147,,0,0,2471,0,0.0,Jakarta Barat,DKI Jakarta,False,9 jam,31053171,"Kopi enak dan berkualitas tidak harus MAHAL. Kopi Brazica Tercipta Aroma Lebih Sempurna Kopi enak, Aroma mantap, Rasa nikmat. Kopi asli 100% tanpa campuran. Buktikan Sendiri !!! Spesialis kopi robusta lampung. Brazica merupakan merek dagang yang terdaftar",Juragan,Brazica,platinum,True,100,1,0,3848,normal,2,77,https://www.bukalapak.com/u/brazica,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gpfozv-jual-kopi-bubuk-robusta-lampung-1-kg-brazica-gold-quality,2022-06-19
7,Baru,2022-01-24 10:06:59,4h0ibya,2147483647,False,1,Arabika Gayo Wine 200 Gr - Kopi Bubuk Biji - Premium Aceh Gayo Arabica Coffee by Sentra Kopi,74000,False,9825358189,available,2477,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,204,,0,2,2195,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,74000,2022-12-31 16:59:59,83000,11,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ibya-jual-arabika-gayo-wine-200-gr-kopi-bubuk-biji-premium-aceh-gayo-arabica-coffee-by-sentra-kopi,2022-06-19
8,Baru,2021-11-18 15:34:06,4gt5qmd,2147483647,False,1,Kopi Indocafe Coffemix 3in1 renceng,12950,False,9806495887,available,1,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,205,,0,4,2193,0,4.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qmd-jual-kopi-indocafe-coffemix-3in1-renceng,2022-06-19
9,Baru,2021-11-18 15:33:55,4gt5qid,2147483647,False,1,Kopi Torabika Gilus Mix renceng 10sachet,9200,False,9806495620,available,111,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.8,200,,0,0,2132,0,0.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qid-jual-kopi-torabika-gilus-mix-renceng-10sachet,2022-06-19
10,Baru,2022-01-05 00:48:29,4gyimrj,2147483647,False,1,Kopi radix hpa malaysia isi 32,123500,False,9819673705,available,196,800,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,202,,0,1,2025,0,0.0,Jakarta Timur,DKI Jakarta,False,16 jam,581217995,,Recommended Seller,Pangeran Herbal,platinum,True,100,0,55,27296,normal,2,11,https://www.bukalapak.com/u/pangeran_herbal_299874,False,2022-06-13 17:00:00,123500,2023-08-31 16:59:59,135000,9,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gyimrj-jual-kopi-radix-hpa-malaysia-isi-32,2022-06-19
11,Baru,2021-11-18 15:34:18,4gt5qsd,2147483647,False,1,Kopi Kapal Api 380gr SILVER,22100,False,9806496223,available,245,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,206,,0,2,2025,0,2.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qsd-jual-kopi-kapal-api-380gr-silver,2022-06-19
12,Baru,2021-11-18 15:34:19,4gt5qsp,2147483647,False,1,Kopi Luwak White Koffie Original sachet RENCENG,10900,False,9806496235,available,814,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,205,,0,1,1578,0,7.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qsp-jual-kopi-luwak-white-koffie-original-sachet-renceng,2022-06-19
13,Baru,2021-11-18 15:34:21,4gt5qtm,2147483647,False,1,Kopi Kapal Api Mix Spesial RENCENG,12600,False,9806496280,available,944,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,206,,0,1,1530,0,9.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qtm-jual-kopi-kapal-api-mix-spesial-renceng,2022-06-19
14,Baru,2022-01-24 09:57:36,4h0i9va,2147483647,False,1,Kopi Arabika Papua Wamena 200 Gram - BUBUK BIJI - Premium Arabica Coffee,63500,False,9825353674,available,4563,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,204,,0,2,1337,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,63500,2022-12-31 16:59:59,71000,11,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0i9va-jual-kopi-arabika-papua-wamena-200-gram-bubuk-biji-premium-arabica-coffee,2022-06-19
15,Baru,2022-01-24 10:07:00,4h0ibyg,2147483647,False,1,Toraja Sapan Arabica 200 Gram - BUBUK BIJI - Kopi Arabika Premium,58000,False,9825358213,available,4284,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,201,,0,1,1278,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,58000,2022-12-31 16:59:59,65000,11,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0ibyg-jual-toraja-sapan-arabica-200-gram-bubuk-biji-kopi-arabika-premium,2022-06-19
16,Baru,2022-01-24 10:03:44,4h0iazg,2147483647,False,1,Bali Kintamani Arabica 200 Gram - Kopi BUBUK BIJI Arabika - Premium Coffee,58000,False,9825356638,available,2499,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,202,,0,0,1157,0,0.0,Bandung,Jawa Barat,False,19 jam,46745987,"Fresh Coffee from Roastery! Produk kopi terbaik dari Coffee Roaster kami. Kita bukan pabrik, kita home coffee roaster yang sudah lama bergerak di bidang kopi. Sehingga sangat mendetail mengenai kualitas kopi.Berbagai kopi dari berbagai daerah Indonesia. 
Dijamin single origin asli! tanpa oplos-oplosan.",Juragan,Sentra Kopi,platinum,False,100,8,12,4493,normal,2,98,https://www.bukalapak.com/u/sentrakopi,False,2022-02-20 17:00:00,58000,2022-12-31 16:59:59,65000,11,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h0iazg-jual-bali-kintamani-arabica-200-gram-kopi-bubuk-biji-arabika-premium-coffee,2022-06-19
17,Baru,2021-10-27 07:52:06,4gpfp0g,2147483647,False,1,Kopi Bubuk Robusta Lampung 250 gram Brazica Gold Quality,22000,False,9797077813,available,3000,275,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,154,,0,0,1141,0,0.0,Jakarta Barat,DKI Jakarta,False,9 jam,31053171,"Kopi enak dan berkualitas tidak harus MAHAL. Kopi Brazica Tercipta Aroma Lebih Sempurna Kopi enak, Aroma mantap, Rasa nikmat. Kopi asli 100% tanpa campuran. Buktikan Sendiri !!! Spesialis kopi robusta lampung. Brazica merupakan merek dagang yang terdaftar",Juragan,Brazica,platinum,True,100,1,0,3848,normal,2,77,https://www.bukalapak.com/u/brazica,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gpfp0g-jual-kopi-bubuk-robusta-lampung-250-gram-brazica-gold-quality,2022-06-19
18,Baru,2021-11-18 15:34:14,4gt5qqm,2147483647,False,1,Good Day Cappuccino RENCENG,16100,False,9806496139,available,569,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,204,,0,1,1122,0,11.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qqm-jual-good-day-cappuccino-renceng,2022-06-19
19,Baru,2022-01-20 09:27:31,4h06qsm,2147483647,False,1,Kopi Haroem 200 gram Robusta Arabica Kopi Lampung Toraja Lembang Gayo Flores Dieng Peaberry,19000,False,9824447392,available,3,210,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,199,,0,1,1058,0,0.0,Bandung,Jawa Barat,False,18 jam,522588161,"Supplier produk branded original murah-murah. Lokasi Bandung. Saat ini kami menyuplai handuk terry palmer group, ATK (merk Staedtler, Zebra, Standard), helm karakter anak, sirup (merk Trieste, Tros), Babysafe, Kaos Kaki Soka, Petshop dsb. Semua produk kami langsung dari pabrik.",Recommended Seller,Gudang Ijo,platinum,True,100,6,61,19659,normal,2,20,https://www.bukalapak.com/u/gudang_ijo,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h06qsm-jual-kopi-haroem-200-gram-robusta-arabica-kopi-lampung-toraja-lembang-gayo-flores-dieng-peaberry,2022-06-19
20,Baru,2021-11-18 15:34:28,4gt5qwa,2147483647,False,1,Good Day Freeze sachet RENCENG,18200,False,9806496499,available,776,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,201,,0,1,1048,0,0.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qwa-jual-good-day-freeze-sachet-renceng,2022-06-19
21,Baru,2022-02-22 08:30:51,4h31zfm,2147483647,False,1,Kapal Api Special Mix 25gr x 10,11700,False,9832582492,available,1,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,60,,0,0,985,0,5.0,Tangerang Selatan,Banten,False,18 jam,61670569,TOKO GROSIR SEMBAKO,Juragan,LEGOSO,platinum,False,100,6,259,2933,normal,2,66,https://www.bukalapak.com/u/abeng92,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h31zfm-jual-kapal-api-special-mix-25gr-x-10,2022-06-19
22,Baru,2021-11-18 15:34:27,4gt5qw7,2147483647,False,1,TORA CAFE MILKY LATTE 22GRAM RENCENG,11200,False,9806496496,available,354,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,205,,0,0,907,0,15.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qw7-jual-tora-cafe-milky-latte-22gram-renceng,2022-06-19
23,Baru,2021-11-18 15:34:17,4gt5qs7,2147483647,False,1,Kapal Api Kopi Susu renceng 10sachet,12200,False,9806496217,available,111,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,201,,0,0,858,0,4.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qs7-jual-kapal-api-kopi-susu-renceng-10sachet,2022-06-19
24,Baru,2022-03-29 07:50:13,4h5vqdm,2147483647,False,1,Kopi Bangka Kingkong Asli 450gr,42000,False,9840727099,available,94,500,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,106,,0,0,840,0,0.0,Jakarta Barat,DKI Jakarta,False,1-2 hari,17303043,"1st Hand Snacks Distributor
deKarrel, Dong Alo, Jajanan Pasar, Oleh Oleh Khas Bangka, Velout, Bihun Segitiga Bintang, dll.

BACALAH DESKRIPSI PRODUK sebelum transaksi. Membeli = setuju dan sudah membaca segala ketentuan di toko kami. Happy shopping! 

Instagram: @moshisnacks",Recommended Seller,Moshi Snacks,platinum,True,100,4,38,15864,normal,2,18,https://www.bukalapak.com/u/rantimettatirtha,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4h5vqdm-jual-kopi-bangka-kingkong-asli-450gr,2022-06-19
25,Baru,2021-11-18 15:34:17,4gt5qs4,2147483647,False,1,Tora Cafe Choco Latte 10sachet,11200,False,9806496214,available,166,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,202,,0,2,836,0,0.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qs4-jual-tora-cafe-choco-latte-10sachet,2022-06-19
26,Baru,2021-08-26 03:13:24,4gd713y,2147483647,False,1,pikopi moccachino,5000,False,9769648444,available,7,230,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,5.0,51,,0,4,835,0,5.0,Kab. Tangerang,Banten,False,12 jam,11740251,,Juragan,hyperpink,platinum,True,100,0,156,3321,normal,2,27,https://www.bukalapak.com/u/barahana,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gd713y-jual-pikopi-moccachino,2022-06-19
27,Baru,2021-11-18 15:34:24,4gt5qus,2147483647,False,1,Caffino Latte 3in1 & BOLD 1renceng 10sachet,10900,False,9806496361,available,80,300,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,201,,0,0,775,0,0.0,Jakarta Utara,DKI Jakarta,False,20 jam,6963855,,Recommended Seller,Toko Baru 227,platinum,True,100,0,111,28561,normal,2,103,https://www.bukalapak.com/u/black_stone27,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gt5qus-jual-caffino-latte-3in1-bold-1renceng-10sachet,2022-06-19
28,Baru,2021-10-27 07:52:15,4gpfp54,2147483647,False,1,Kopi Bubuk Robusta Lampung 500 gr. Brazica Gold Quality,42000,False,9797078131,available,2900,550,https://www.bukalapak.com/c/food/kopi/kopi-bubuk,4.9,157,,0,1,717,0,0.0,Jakarta Barat,DKI Jakarta,False,9 jam,31053171,"Kopi enak dan berkualitas tidak harus MAHAL. Kopi Brazica Tercipta Aroma Lebih Sempurna Kopi enak, Aroma mantap, Rasa nikmat. Kopi asli 100% tanpa campuran. Buktikan Sendiri !!! Spesialis kopi robusta lampung. Brazica merupakan merek dagang yang terdaftar",Juragan,Brazica,platinum,True,100,1,0,3848,normal,2,77,https://www.bukalapak.com/u/brazica,False,,,,,,https://www.bukalapak.com/p/food/kopi/kopi-bubuk/4gpfp54-jual-kopi-bubuk-robusta-lampung-500-gr-brazica-gold-quality,2022-06-19
